review_id,store_name,city,state,rating,review_text,review_date,reviewer
2620,McDonald's (Highway),Indianapolis,IN,4,Staff went above and beyond. One of the cleanest fast food places I've been to. Quarter Pounder was juicy and fresh.,2024-05-13,user_30667
2621,McDonald's (Walmart),New York,NY,3,Mediocre but acceptable.,2022-12-20,user_98846
2622,McDonald's,Indianapolis,IN,4,"Perfect order, nothing missing. Bathrooms were surprisingly clean. Staff went above and beyond. Will come back.",2018-01-13,user_81631
2623,McDonald's Drive-Thru,Atlanta,GA,5,Dollar menu is a lifesaver. One of the cleanest fast food places I've been to. The crew was fast and efficient.,2021-02-28,user_7458
2624,McDonald's (Walmart),Charlotte,NC,1,"Slowest service I've ever experienced. No napkins, no ketchup, wrong sauce. The place looked like it hadn't been cleaned in days. Employee rolled their eyes when I asked a question. Save your money and go somewhere else!",2022-10-05,user_65059
2625,McDonald's Drive-Thru,Austin,TX,2,They forgot my order and I had to wait another 10 minutes. Coffee tasted burnt and old. They forgot my drink and fries. The place looked like it hadn't been cleaned in days. Very disappointing.,2022-10-30,user_89915
2626,McDonald's,Omaha,NE,1,Garbage overflowing from every trash can. Prices have gone up so much. Will not return. Save your money and go somewhere else!,2021-08-27,user_26919
2627,McDonald's,Salt Lake City,UT,1,"Had to wait at the counter while employees chatted. No napkins, no ketchup, wrong sauce. Bathrooms were absolutely disgusting. Slowest service I've ever experienced. Save your money and go somewhere else!",2022-03-17,user_35222
2628,McDonald's,Tucson,AZ,3,Average fast food experience. Very friendly employees at this location. Worst customer service ever.,2020-07-09,user_47971
2629,McDonald's (Highway),Columbus,OH,4,Great deals on the app. In and out in 5 minutes. Will come back.,2018-05-29,user_29024
2630,McDonald's Drive-Thru,Tulsa,OK,1,"Not worth the price anymore. Rude staff, will not return. No napkins, no ketchup, wrong sauce. 15 minute wait for a simple order. Will not return.",2024-10-25,user_19657
2631,McDonald's Drive-Thru,Omaha,NE,5,Food was ready almost instantly. McNuggets were perfectly cooked. Impressed by how friendly everyone was. Highly recommended! This is my go-to McDonald's!,2022-09-27,user_32880
2632,McDonald's Drive-Thru,Tulsa,OK,1,The food was disgusting. Never again. For these prices I'd rather eat somewhere else. Tables were sticky and trash everywhere.,2021-09-14,user_88124
2633,McDonald's (Airport),Portland,OR,4,"The new menu items are fantastic. Order was 100% correct. Tables were wiped down and floors were clean. No wait at all, very efficient.",2022-02-25,user_61361
2634,McDonald's (Walmart),Detroit,MI,4,Dollar menu is a lifesaver.  The new menu items are fantastic.  Order was 100% correct.,2020-06-19,user_29130
2635,McDonald's,Omaha,NE,4,Order was 100% correct. Good food at affordable prices. Quick service even during lunch rush.,2023-11-13,user_28422
2636,McDonald's (Highway),Oklahoma City,OK,5,Manager was very accommodating.  Order was 100% correct.  Egg McMuffin was perfect this morning.  Highly recommended!,2020-07-29,user_14625
2637,McDonald's (Airport),Baltimore,MD,1,My Big Mac looked nothing like the picture. Slowest service I've ever experienced. Way too expensive for fast food. Missing half the items from a large order. Save your money and go somewhere else!,2021-09-09,user_32229
2638,McDonald's (Highway),Pittsburgh,PA,5,Fastest McDonald's I've been to. Service with a smile! This is my go-to McDonald's!,2022-08-06,user_74576
2639,McDonald's,Richmond,VA,5,Very clean dining area. Order was 100% correct. Good food at affordable prices. This is my go-to McDonald's!,2024-07-09,user_45586
2640,McDonald's (Airport),Seattle,WA,2,The cashier was incredibly rude. Worst burger I've ever had. The place looked like it hadn't been cleaned in days.,2019-08-02,user_55365
2641,McDonald's,Oklahoma City,OK,5,Tables were wiped down and floors were clean. They got everything right. Great value for the money.,2023-07-17,user_31550
2642,McDonald's Drive-Thru,Fort Worth,TX,1,Order was completely wrong. The restaurant was filthy. Waited 30 minutes in the drive-thru line. Save your money and go somewhere else!,2018-06-27,user_41821
2643,McDonald's,Baltimore,MD,5,Great value for the money. Chicken sandwich was surprisingly good. Restaurant was spotless and clean. Quick and courteous service. Highly recommended! This is my go-to McDonald's!,2018-05-07,user_11786
2644,McDonald's,Pittsburgh,PA,1,Tables were sticky and trash everywhere. Waited 20 minutes for my order. Way too expensive for fast food. Food was terrible. Cold fries and soggy burger. Save your money and go somewhere else! ,2018-12-23,user_84728
2645,McDonald's (Walmart),Omaha,NE,5,Food was ready almost instantly. The new menu items are fantastic. Very clean dining area. Highly recommended!,2023-03-17,user_32468
2646,McDonald's,Austin,TX,4,"Tables were wiped down and floors were clean. Breakfast menu is excellent here. Perfect order, nothing missing. Impressed by how friendly everyone was.",2021-05-31,user_40188
2647,McDonald's,Kansas City,MO,4,Manager was very accommodating. Great value for the money. Quick service even during lunch rush. Tables were wiped down and floors were clean.,2020-11-03,user_10034
2648,McDonald's,Fort Worth,TX,4,One of the cleanest fast food places I've been to. Great customer service! Will come back.,2024-07-19,user_70801
2649,McDonald's Drive-Thru,Pittsburgh,PA,4,They got everything right.  Manager was very accommodating.  McFlurry was made perfectly.  Will come back.,2024-01-22,user_81287
2650,McDonald's (Highway),Tampa,FL,3,It's McDonald's. You know what you're getting. The new menu items are fantastic. McNuggets were undercooked and gross. Could be better.,2021-08-18,user_90572
2651,McDonald's (Highway),Dallas,TX,4,Great customer service! Drive-thru was super fast. Will come back.,2021-11-21,user_32873
2652,McDonald's Drive-Thru,Philadelphia,PA,1,Worst customer service ever. Slowest service I've ever experienced. Save your money and go somewhere else!,2019-11-05,user_74180
2653,McDonald's Drive-Thru,Portland,OR,4,"Egg McMuffin was perfect this morning. Perfect order, nothing missing. One of the cleanest fast food places I've been to. Great deals on the app.",2019-04-02,user_50036
2654,McDonald's,Louisville,KY,5,Service with a smile! Great tasting burgers and crispy fries. Great value for the money.,2023-05-25,user_1060
2655,McDonald's (Airport),Atlanta,GA,4,Quick service even during lunch rush. Very clean dining area. The Big Mac was fresh and delicious. Great deals on the app.,2023-10-08,user_59469
2656,McDonald's (Highway),Cincinnati,OH,5,They got everything right. The food quality has improved a lot. Great customer service! Dollar menu is a lifesaver. This is my go-to McDonald's!,2023-09-15,user_65039
2657,McDonald's (Airport),Chicago,IL,1,Manager was no help when I complained. Garbage overflowing from every trash can. Breakfast sandwich was ice cold. Waited 30 minutes in the drive-thru line. Save your money and go somewhere else!,2018-05-23,user_86935
2658,McDonald's (Airport),Sacramento,CA,1,The cashier was incredibly rude. Prices have gone up so much.,2018-07-18,user_56722
2659,McDonald's (Airport),Philadelphia,PA,4,Service with a smile! Restaurant was spotless and clean. McNuggets were perfectly cooked.,2021-06-16,user_71713
2660,McDonald's (Airport),Cleveland,OH,3,Typical fast food visit. ,2024-12-17,user_68333
2661,McDonald's Drive-Thru,Raleigh,NC,5,Order was 100% correct.  Tables were wiped down and floors were clean.  The crew was fast and efficient.  Good food at affordable prices.  Highly recommended!,2022-03-27,user_6349
2662,McDonald's Drive-Thru,San Jose,CA,5,They got everything right. Breakfast menu is excellent here. In and out in 5 minutes. Highly recommended! This is my go-to McDonald's!,2023-12-11,user_25970
2663,McDonald's,Cleveland,OH,5,"No wait at all, very efficient. Bathrooms were surprisingly clean. Great customer service! Dollar menu is a lifesaver.",2022-06-27,user_33371
2664,McDonald's,Kansas City,MO,3,It's fine for what it is. Fries were cold and limp.,2024-01-30,user_93458
2665,McDonald's,Tucson,AZ,3,Hit or miss at this location. Everything tasted fresh and well-prepared. ,2023-12-28,user_71572
2666,McDonald's (Highway),Orlando,FL,3,About what you'd expect. Food was terrible. Cold fries and soggy burger. Could be better.,2020-11-10,user_94899
2667,McDonald's (Walmart),Seattle,WA,5,Fastest McDonald's I've been to. They got everything right. Good food at affordable prices. One of the cleanest fast food places I've been to. This is my go-to McDonald's!,2019-08-13,user_7970
2668,McDonald's (Highway),Columbus,OH,5,Staff went above and beyond. One of the cleanest fast food places I've been to. Coffee is actually really good here.,2023-08-19,user_53314
2669,McDonald's,Albuquerque,NM,3,Mediocre but acceptable. Could be better.,2024-03-25,user_43426
2670,McDonald's (Walmart),Richmond,VA,2,Waited 20 minutes for my order. Nobody seemed to care about the customers. I ordered a Big Mac and got a McChicken. Not worth the price anymore. Very disappointing.,2021-05-07,user_26860
2671,McDonald's (Walmart),Columbus,OH,5,Great value for the money. Staff went above and beyond. In and out in 5 minutes. Highly recommended! This is my go-to McDonald's!,2020-11-13,user_1796
2672,McDonald's (Walmart),Fort Worth,TX,1,There were flies buzzing around the dining area. The cheese wasn't even melted. They acted like I was bothering them.,2019-09-23,user_60756
2673,McDonald's (Highway),San Jose,CA,5,"Got my food in under 3 minutes! The Big Mac was fresh and delicious. Perfect order, nothing missing.",2022-03-02,user_68883
2674,McDonald's Drive-Thru,Houston,TX,3,Nothing special but nothing terrible either.,2022-03-12,user_97418
2675,McDonald's (Highway),Chicago,IL,5,Great deals on the app. Egg McMuffin was perfect this morning. In and out in 5 minutes. They got everything right. This is my go-to McDonald's!,2019-11-07,user_56821
2676,McDonald's Drive-Thru,San Francisco,CA,2,"15 minute wait for a simple order. Had to wait at the counter while employees chatted. The cheese wasn't even melted. Shrinkflation is real here. Smaller portions, higher prices. Very disappointing.",2021-06-18,user_39477
2677,McDonald's (Walmart),Cincinnati,OH,3,Average fast food experience. They acted like I was bothering them. Could be better.,2024-11-19,user_80363
2678,McDonald's (Walmart),Kansas City,MO,1,"Prices have gone up so much. No napkins, no ketchup, wrong sauce. Save your money and go somewhere else!",2022-01-11,user_36575
2679,McDonald's Drive-Thru,Dallas,TX,4,Order was 100% correct. Great value for the money. Staff was friendly and helpful. Egg McMuffin was perfect this morning.,2021-04-30,user_57180
2680,McDonald's (Airport),Boise,ID,5,Very clean dining area. They got everything right. Great customer service! Fresh food and great quality.,2020-07-20,user_53331
2681,McDonald's,Baltimore,MD,3,It's McDonald's. You know what you're getting. Fresh food and great quality. They forgot my order and I had to wait another 10 minutes.,2022-09-29,user_91012
2682,McDonald's,Albuquerque,NM,2,The place looked like it hadn't been cleaned in days. The line didn't move for ages. Food was clearly sitting under the heat lamp for hours. Very disappointing.,2018-08-26,user_44757
2683,McDonald's Drive-Thru,Denver,CO,1,Slowest service I've ever experienced. Manager was no help when I complained. Prices have gone up so much. Food was clearly sitting under the heat lamp for hours. Will not return. ,2021-12-28,user_35908
2684,McDonald's (Highway),Salt Lake City,UT,5,Service with a smile! They got everything right. Good food at affordable prices.,2024-11-10,user_92854
2685,McDonald's (Highway),Kansas City,MO,4,"No wait at all, very efficient. Good food at affordable prices. Perfect order, nothing missing. Will come back.",2018-07-26,user_20705
2686,McDonald's (Highway),Detroit,MI,5,Chicken sandwich was surprisingly good. Fastest McDonald's I've been to. Highly recommended! This is my go-to McDonald's!,2024-10-18,user_63355
2687,McDonald's (Highway),Phoenix,AZ,2,Missing items from my order. For these prices I'd rather eat somewhere else.,2021-12-19,user_54634
2688,McDonald's (Highway),Orlando,FL,5,They got everything right. Dollar menu is a lifesaver. Tables were wiped down and floors were clean.,2021-04-27,user_99336
2689,McDonald's Drive-Thru,Atlanta,GA,4,Dollar menu is a lifesaver.  Order was 100% correct.  The Big Mac was fresh and delicious.  Will come back.,2018-01-23,user_73732
2690,McDonald's (Walmart),New York,NY,4,Can't beat the price! Fresh food and great quality. The crew was fast and efficient.,2023-06-06,user_19769
2691,McDonald's (Walmart),Salt Lake City,UT,5,Order was 100% correct. McFlurry was made perfectly. Bathrooms were surprisingly clean. Great value for the money. This is my go-to McDonald's!,2021-08-07,user_15027
2692,McDonald's Drive-Thru,Omaha,NE,4,Great customer service! Very clean dining area. Quick service even during lunch rush. Will come back.,2019-04-17,user_17899
2693,McDonald's (Highway),Raleigh,NC,1,The place looked like it hadn't been cleaned in days. Fries were cold and limp. Save your money and go somewhere else!,2022-01-04,user_77567
2694,McDonald's Drive-Thru,Chicago,IL,1,Fries were cold and limp. Waited 30 minutes in the drive-thru line. Save your money and go somewhere else!,2019-12-23,user_43722
